date,temperature,humidity,luminosity
2020-12-02 15:46:34.867,34.6,7.8,189
2020-12-02 15:46:32.594,34.7,7.8,189
2020-12-02 15:46:30.316,34.7,7.8,190
2020-12-02 15:46:28.042,34.8,7.8,191
2020-12-02 15:46:25.765,34.8,7.8,191
2020-12-02 15:46:23.492,34.9,7.8,191
2020-12-02 15:46:21.218,34.9,7.7,190
2020-12-02 15:46:18.942,35.0,7.8,190
2020-12-02 15:46:16.667,35.0,7.7,191
2020-12-02 15:46:14.389,35.1,7.8,191
2020-12-02 15:46:12.116,35.2,7.8,191
2020-12-02 15:46:09.843,35.2,7.8,192
2020-12-02 15:46:07.564,35.2,7.8,192
2020-12-02 15:46:05.292,35.3,7.8,191
2020-12-02 15:46:03.018,35.3,7.8,191
2020-12-02 15:46:00.741,35.3,7.8,191
2020-12-02 15:45:58.468,35.4,7.8,191
2020-12-02 15:45:56.195,35.4,7.8,191
2020-12-02 15:45:53.917,35.5,7.8,191
2020-12-02 15:45:51.644,35.5,7.8,190
2020-12-02 15:45:49.366,35.5,7.8,190
2020-12-02 15:45:47.092,35.5,7.8,190
2020-12-02 15:45:44.819,35.6,7.9,190
2020-12-02 15:45:42.541,35.6,7.9,189
2020-12-02 15:45:40.268,35.6,7.8,189
2020-12-02 15:45:37.995,35.6,7.8,190
2020-12-02 15:45:35.717,35.7,7.8,189
2020-12-02 15:45:33.444,35.7,7.8,187
2020-12-02 15:45:31.170,35.7,7.8,187
2020-12-02 15:45:28.892,35.7,7.8,187
2020-12-02 15:45:26.619,35.8,7.8,187
2020-12-02 15:45:24.342,35.8,7.9,187
2020-12-02 15:45:22.068,35.8,7.9,187
2020-12-02 15:45:19.795,35.8,8.0,189
2020-12-02 15:45:17.518,35.7,8.0,189
2020-12-02 15:45:15.244,35.7,8.0,189
2020-12-02 15:45:12.971,35.7,8.0,187
2020-12-02 15:45:10.692,35.7,8.0,189
2020-12-02 15:45:08.420,35.7,8.0,189
2020-12-02 15:45:06.142,35.6,8.0,189
2020-12-02 15:45:03.869,35.6,8.0,189
2020-12-02 15:45:01.595,35.6,8.0,187
2020-12-02 15:44:59.318,35.6,7.9,187
2020-12-02 15:44:57.044,35.6,7.9,187
2020-12-02 15:44:54.770,35.6,7.9,185
2020-12-02 15:44:52.493,35.6,8.0,187
2020-12-02 15:44:50.220,35.6,8.0,186
2020-12-02 15:44:47.946,35.6,8.1,189
2020-12-02 15:44:45.669,35.6,8.1,189
2020-12-02 15:44:43.395,35.6,8.2,190
2020-12-02 15:44:41.122,35.5,8.2,190
2020-12-02 15:44:38.844,35.5,8.2,189
2020-12-02 15:44:36.571,35.5,8.2,189
2020-12-02 15:44:34.293,35.5,8.2,189
2020-12-02 15:44:32.020,35.5,8.1,189
2020-12-02 15:44:29.746,35.5,8.1,190
2020-12-02 15:44:27.469,35.5,8.1,191
2020-12-02 15:44:25.196,35.5,8.1,190
2020-12-02 15:44:22.922,35.5,8.1,190
2020-12-02 15:44:20.644,35.4,8.0,190
2020-12-02 15:44:18.371,35.5,8.1,191
2020-12-02 15:44:16.098,35.4,8.0,191
2020-12-02 15:44:13.820,35.4,8.1,192
2020-12-02 15:44:11.547,35.4,8.1,191
2020-12-02 15:44:09.269,35.4,8.1,190
2020-12-02 15:44:06.996,35.4,8.1,190
2020-12-02 15:44:04.722,35.4,8.1,190
2020-12-02 15:44:02.445,35.4,8.1,190
2020-12-02 15:44:00.171,35.4,8.1,190
2020-12-02 15:43:57.897,35.4,8.1,191
2020-12-02 15:43:55.620,35.4,8.1,191
2020-12-02 15:43:53.346,35.4,8.2,191
2020-12-02 15:43:51.073,35.4,8.2,191
2020-12-02 15:43:48.794,35.4,8.2,190
2020-12-02 15:43:46.521,35.4,8.2,190
2020-12-02 15:43:44.248,35.4,8.1,190
2020-12-02 15:43:41.971,35.4,8.1,190
2020-12-02 15:43:39.697,35.4,8.1,190
2020-12-02 15:43:37.424,35.4,8.1,190
2020-12-02 15:43:35.146,35.4,8.2,191
2020-12-02 15:43:32.873,35.4,8.2,190
2020-12-02 15:43:30.599,35.4,8.2,189
2020-12-02 15:43:28.322,35.4,8.2,189
2020-12-02 15:43:26.048,35.4,8.0,189
2020-12-02 15:43:23.771,35.4,8.0,190
2020-12-02 15:43:21.498,35.3,7.9,190
2020-12-02 15:43:19.224,35.4,7.9,189
2020-12-02 15:43:16.947,35.4,7.9,191
2020-12-02 15:43:14.673,35.4,7.9,192
2020-12-02 15:43:12.400,35.4,7.9,191
2020-12-02 15:43:10.122,35.4,7.9,191
2020-12-02 15:43:07.849,35.4,8.0,190
2020-12-02 15:43:05.575,35.4,8.1,190
2020-12-02 15:43:03.298,35.4,8.1,190
2020-12-02 15:43:01.024,35.4,8.1,189
2020-12-02 15:42:58.750,35.4,8.1,190
2020-12-02 15:42:56.474,35.4,8.0,190
2020-12-02 15:42:54.200,35.4,8.1,191
2020-12-02 15:42:51.923,35.4,8.1,191
2020-12-02 15:42:49.649,35.4,8.0,190
2020-12-02 15:42:47.375,35.4,8.1,190
2020-12-02 15:42:45.098,35.4,8.0,190
2020-12-02 15:42:42.824,35.4,8.0,190
2020-12-02 15:42:40.551,35.4,7.9,190
2020-12-02 15:42:38.274,35.4,7.9,190
2020-12-02 15:42:36.000,35.3,7.9,190
2020-12-02 15:42:33.726,35.4,7.9,190
2020-12-02 15:42:31.450,35.4,7.9,190
2020-12-02 15:42:29.176,35.4,7.9,190
2020-12-02 15:42:26.902,35.4,7.9,190
2020-12-02 15:42:24.625,35.4,7.9,190
2020-12-02 15:42:22.351,35.4,7.9,191
2020-12-02 15:42:20.074,35.4,7.9,191
2020-12-02 15:42:17.800,35.4,7.9,190
2020-12-02 15:42:15.527,35.4,7.9,190
2020-12-02 15:42:13.250,35.4,8.0,190
2020-12-02 15:42:10.976,35.4,8.0,190
2020-12-02 15:42:08.702,35.4,7.9,190
2020-12-02 15:42:06.425,35.4,7.9,190
2020-12-02 15:42:04.151,35.5,8.0,190
2020-12-02 15:42:01.879,35.4,7.9,191
2020-12-02 15:41:59.600,35.5,8.0,191
2020-12-02 15:41:57.327,35.5,8.0,191
2020-12-02 15:41:55.050,35.5,8.1,191
2020-12-02 15:41:52.776,35.5,8.1,190
2020-12-02 15:41:50.503,35.5,8.1,190
2020-12-02 15:41:48.225,35.6,8.1,190
2020-12-02 15:41:45.952,35.6,8.1,190
2020-12-02 15:41:43.678,35.6,8.0,190
2020-12-02 15:41:41.401,35.7,8.1,190
2020-12-02 15:41:39.128,35.7,8.1,190
2020-12-02 15:41:36.850,35.7,8.1,189
2020-12-02 15:41:34.577,35.8,8.2,189
2020-12-02 15:41:32.303,35.7,8.2,190
2020-12-02 15:41:30.026,35.7,8.2,190
2020-12-02 15:41:27.752,35.7,8.2,190
2020-12-02 15:41:25.479,35.7,8.3,190
2020-12-02 15:41:23.202,35.7,8.3,189
2020-12-02 15:41:20.928,35.6,8.2,189
2020-12-02 15:41:18.654,35.6,8.2,189
2020-12-02 15:41:16.377,35.6,8.3,190
